"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","geneid","regulation"
"452","ENSMUSG00000003273",6.42318517521019,0.520097839899275,0.750271745075978,0.693212617045316,0.488176131364518,NA,"Car11","up"
"453","ENSMUSG00000003282",4.5666578458473,0.736293999205554,0.904814195909564,0.8137515995374,0.415787267535905,NA,"Plag1","up"
"454","ENSMUSG00000003283",1.7124385849432,-0.567285637977216,1.37021087232826,-0.414013382490013,0.678864306121317,NA,"Hck","down"
"455","ENSMUSG00000003299",65.6342784680127,-0.184831625042171,0.251497740322825,-0.734923601321106,0.462386023765899,0.999286210819731,"Mrpl4","not"
"456","ENSMUSG00000003308",55.3585371278426,-0.0669785510158041,0.268691827510699,-0.249276472739526,0.803146929039292,0.999286210819731,"Keap1","not"
"457","ENSMUSG00000003316",116.585337780173,-0.217077219495835,0.203050909704353,-1.069077798331,0.285034614818072,0.999286210819731,"Glg1","down"
"458","ENSMUSG00000003344",58.2196047008331,-0.0644722968649378,0.263265661447734,-0.24489444050696,0.806538166479829,0.999286210819731,"Btbd2","not"
"459","ENSMUSG00000003345",96.0246929458448,-0.0794701617913257,0.223041724602901,-0.356301772382781,0.721614582141168,0.999286210819731,"Csnk1g2","not"
"460","ENSMUSG00000003346",60.7817453828895,-0.054931776516746,0.264820953306951,-0.20742987226194,0.835674155202032,0.999286210819731,"Abhd17a","not"
"461","ENSMUSG00000003348",13.2707359222704,0.330776815632419,0.527022312444706,0.62763341858913,0.530244111273823,NA,"Mob3a","up"
"462","ENSMUSG00000003352",19.4034889956782,-0.353741768329309,0.433180668073847,-0.816614854726169,0.414148563280556,0.999286210819731,"Cacnb3","down"
"463","ENSMUSG00000003355",4.70843709257492,-0.0850263296013648,0.838039867195469,-0.101458573666559,0.919186441236288,NA,"Fkbp11","not"
"464","ENSMUSG00000003360",63.6411766860557,0.0345465248076581,0.252562845212528,0.136783875627421,0.891201629224304,0.999286210819731,"Ddx23","not"
"465","ENSMUSG00000003363",38.381216644738,-0.118631042853675,0.314401214281479,-0.377323742609551,0.705933029913616,0.999286210819731,"Pld3","not"
"466","ENSMUSG00000003378",22.2579091628391,-0.0650914189187452,0.400635345086497,-0.162470485235625,0.870935368824713,0.999286210819731,"Grik5","not"
"467","ENSMUSG00000003380",123.857403423313,0.110383934347854,0.195741786107442,0.563926265019695,0.572804314260793,0.999286210819731,"Rabac1","not"
"468","ENSMUSG00000003382",24.831523329034,0.199126375135684,0.38517732784258,0.516973250349422,0.605174832082252,0.999286210819731,"Etv3","not"
"469","ENSMUSG00000003402",55.7890499462265,0.0589086964830682,0.267478036694219,0.220237508885309,0.825686185832453,0.999286210819731,"Prkcsh","not"
"470","ENSMUSG00000003411",1.28407601454749,0.630675260057385,1.60265046355373,0.393520155766792,0.69393534017916,NA,"Rab3b","up"
"471","ENSMUSG00000003418",3.13861421282325,0.752078395660223,1.07614340249504,0.698864476534008,0.484636729542836,NA,"St8sia6","up"
"472","ENSMUSG00000003420",53.2255794643334,0.0240573191693571,0.276214672460883,0.0870964563722229,0.930594842088853,0.999286210819731,"Fcgrt","not"
"473","ENSMUSG00000003421",38.9546110466969,0.0932850831310795,0.311713749332821,0.299265217946732,0.764737691194382,0.999286210819731,"Nosip","not"
"474","ENSMUSG00000003423",52.3657152379759,0.0253115485782042,0.277895386534762,0.0910830111065479,0.927426631698397,0.999286210819731,"Pih1d1","not"
"475","ENSMUSG00000003429",394.372390263016,0.0179699462404016,0.146969372558313,0.122270007196715,0.902685184535085,0.999286210819731,"Rps11","not"
"476","ENSMUSG00000003435",92.7490102993068,0.199996445246376,0.222186856133753,0.900127256519537,0.368052532406089,0.999286210819731,"Supt5","not"
"477","ENSMUSG00000003437",57.9322568401353,-0.157577743104834,0.261917875957534,-0.601630348935722,0.547420222488661,0.999286210819731,"Paf1","not"
"478","ENSMUSG00000003438",43.6611701752534,-0.123176934496583,0.297738001840721,-0.413709146078295,0.679087128097693,0.999286210819731,"Timm50","not"
"479","ENSMUSG00000003444",19.9749270567421,-0.233788075119055,0.429494004428309,-0.544333733902167,0.586211837218971,0.999286210819731,"Med29","down"
"480","ENSMUSG00000003452",5.42262007229411,0.35688548516993,0.800218485495574,0.445985054880245,0.655608041527793,NA,"Bicd1","up"
"481","ENSMUSG00000003458",81.9044290679148,-0.163617147305804,0.229411375916829,-0.71320415847696,0.475719433406163,0.999286210819731,"Ncstn","not"
"482","ENSMUSG00000003464",109.012283763184,-0.370510212723136,0.203817417545153,-1.81785353374451,0.0690865218929594,0.999286210819731,"Pex19","down"
"483","ENSMUSG00000003469",10.4155961124997,-0.0786532445351519,0.575235310178499,-0.136732295711724,0.891242400981914,NA,"Phyhip","not"
"484","ENSMUSG00000003476",17.6945118890762,0.0695766235947659,0.450907478916133,0.154303547508261,0.877370400310399,0.999286210819731,"Crhr2","not"
"485","ENSMUSG00000003500",31.3927487058726,-0.142973422726566,0.342503737168412,-0.417436095467376,0.67635945770782,0.999286210819731,"Impdh1","not"
"486","ENSMUSG00000003518",108.732898069848,0.145587441411406,0.207115177467791,0.702929853772051,0.482099465329655,0.999286210819731,"Dusp3","not"
"487","ENSMUSG00000003526",9.84886825322422,1.10579226857999,0.644078326574445,1.71685992674398,0.0860047683436693,NA,"Prodh","up"
"488","ENSMUSG00000003527",22.9730167211398,0.0639601892328748,0.39500290324691,0.161923339568201,0.871366223040048,0.999286210819731,"Dgcr14","not"
"489","ENSMUSG00000003528",13.6960940816636,-0.0334559366558891,0.510019702461621,-0.065597341621144,0.947698405635741,NA,"Slc25a1","not"
"490","ENSMUSG00000003531",31.963700588022,0.019611353737993,0.342015376022296,0.057340561603039,0.954273910001206,0.999286210819731,"Dgcr6","not"
"491","ENSMUSG00000003534",120.562356156409,-0.145461722480198,0.208402800840634,-0.697983529460494,0.485187494495788,0.999286210819731,"Ddr1","not"
"492","ENSMUSG00000003541",18.9755237301467,-0.35268449001283,0.432000192128378,-0.816398919350532,0.414272014497616,0.999286210819731,"Ier3","down"
"493","ENSMUSG00000003546",43.0959381814265,0.105384985171897,0.3011256699003,0.349970114493356,0.726361126261821,0.999286210819731,"Klc4","not"
"494","ENSMUSG00000003549",21.546635525188,-0.150514035630111,0.408867946717031,-0.368123832740254,0.712780900816949,0.999286210819731,"Ercc1","not"
"495","ENSMUSG00000003555",0.713502573353377,1.57214538148746,2.20610026252734,0.712635508091727,0.476071333427325,NA,"Cyp17a1","up"
"496","ENSMUSG00000003559",47.0916951191346,-0.169751468574587,0.29147599775458,-0.582385753483262,0.560306875474717,0.999286210819731,"As3mt","not"
"497","ENSMUSG00000003573",28.1059146734764,-0.24244367605593,0.370583883714043,-0.654220776214351,0.512969578094238,0.999286210819731,"Homer3","down"
"498","ENSMUSG00000003575",17.5501548584818,-0.000868655154086462,0.447298596483391,-0.00194200286098755,0.998450506874136,0.999286210819731,"Crtc1","not"
"499","ENSMUSG00000003581",18.8342226106206,0.18774238196011,0.436614834964331,0.4299954260039,0.667198968443367,0.999286210819731,"Rnf215","not"
"500","ENSMUSG00000003585",1.71174351252953,-0.898477624435218,1.37836692522299,-0.651842124178846,0.514503024002043,NA,"Sec14l2","down"
"501","ENSMUSG00000003604",16.263689236875,-0.12263936150865,0.469345169194716,-0.261298868206249,0.79386203930155,0.999286210819731,"Aven","not"
"502","ENSMUSG00000003617",14.6990715093935,0.119597647812337,0.490176802383822,0.243988795942018,0.807239497284381,0.999286210819731,"Cp","not"
"503","ENSMUSG00000003623",48.9485590694868,0.111308907352462,0.291403209174912,0.381975571468912,0.702479484394668,0.999286210819731,"Crot","not"
"504","ENSMUSG00000003644",14.4108184635502,-0.136740981270076,0.499273650955692,-0.273879827241697,0.784176974590904,0.999286210819731,"Rps6ka1","not"
"505","ENSMUSG00000003660",97.3221656334021,-0.0604426706622346,0.216054274500374,-0.279756884245907,0.779664032701178,0.999286210819731,"Snrnp200","not"
"506","ENSMUSG00000003662",46.6658988558884,-0.100142185424825,0.296611397208663,-0.337620827679714,0.735648944685165,0.999286210819731,"Ciao1","not"
"507","ENSMUSG00000003680",18.2633396061854,-0.164913132916433,0.438032725705629,-0.376485872489945,0.706555716365889,0.999286210819731,"Taf6l","not"
"508","ENSMUSG00000003721",43.2398037291626,0.234102194463555,0.304270167022883,0.769389246254793,0.441662270580545,0.999286210819731,"Insig2","up"
"509","ENSMUSG00000003731",62.498304375224,-0.129666001207389,0.253560895971886,-0.511380119203265,0.609084913202883,0.999286210819731,"Kpna6","not"
"510","ENSMUSG00000003746",25.8268152961005,0.0599421818025293,0.376667204381623,0.159138308579152,0.873559906903813,0.999286210819731,"Man1a","not"
"511","ENSMUSG00000003752",7.84791633074435,0.180837016677243,0.661251515229503,0.273476903284644,0.784486644391137,NA,"Itpkc","not"
"512","ENSMUSG00000003762",12.7012950178564,0.095383807488805,0.528348142682611,0.180532114685797,0.856734844689532,NA,"Adck4","not"
"513","ENSMUSG00000003778",45.8028754246643,0.405012582883696,0.298142835214822,1.35845150393056,0.174320460973314,0.999286210819731,"Brd8","up"
"514","ENSMUSG00000003779",38.5248709229591,0.532458838203365,0.324290480695208,1.64191942070544,0.100606704514206,0.999286210819731,"Kif20a","up"
"515","ENSMUSG00000003808",30.2480250234203,-0.107512400972429,0.349647880631295,-0.307487638072663,0.758472230965089,0.999286210819731,"Farsa","not"
"516","ENSMUSG00000003809",43.8089032532629,0.480823817243384,0.299153146367947,1.60728316944388,0.107992264624649,0.999286210819731,"Gcdh","up"
"517","ENSMUSG00000003810",75.4820698238998,0.0494437497035784,0.238806964151569,0.207044840083461,0.835974839807131,0.999286210819731,"Mast2","not"
"518","ENSMUSG00000003812",5.70800460086074,0.00097005721257353,0.767623914639473,0.00126371416272138,0.998991702248668,NA,"Dnase2a","not"
"519","ENSMUSG00000003813",73.203393760265,-0.121320612480076,0.240517248782365,-0.50441543421218,0.613969474379191,0.999286210819731,"Rad23a","not"
"520","ENSMUSG00000003814",313.915565972025,-0.490758156597046,0.17750311098133,-2.76478622759837,0.0056960110554338,0.237140848747572,"Calr","down"
"521","ENSMUSG00000003824",2.71057481298375,-0.523411904363612,1.09395155999382,-0.478459854626988,0.632322941059756,NA,"Syce2","down"
"522","ENSMUSG00000003847",60.5028595752991,0.158513298458568,0.262139828444473,0.604689868758897,0.545385081041083,0.999286210819731,"Nfat5","not"
"523","ENSMUSG00000003848",29.5350131553313,0.20673701734795,0.355746497079862,0.581135777990639,0.561148947064576,0.999286210819731,"Nob1","up"
"524","ENSMUSG00000003849",10.4157084813398,-0.269383051202963,0.572017615498122,-0.470934887150949,0.637687233651159,NA,"Nqo1","down"
"525","ENSMUSG00000003865",117.583889190719,0.184742313544794,0.207913734747564,0.888552715235945,0.374243513025869,0.999286210819731,"Gys1","not"
"526","ENSMUSG00000003868",32.9598165278403,-0.0891640530760577,0.337132085269399,-0.264478099154542,0.79141153851762,0.999286210819731,"Ruvbl2","not"
"527","ENSMUSG00000003873",32.5288470023389,0.00530542998623194,0.341901677276374,0.0155174143294516,0.987619391539699,0.999286210819731,"Bax","not"
"528","ENSMUSG00000003923",42.5236381077227,-0.242706357766028,0.299520416085014,-0.810316575205143,0.41775825133727,0.999286210819731,"Tfam","down"
"529","ENSMUSG00000003929",11.8441233428679,0.077755920878991,0.541021652127656,0.143720534239625,0.885721155561687,NA,"Zfp81","not"
"530","ENSMUSG00000003934",126.711055562302,-0.371440341184852,0.20563821413508,-1.8062807185286,0.0708745020658294,0.999286210819731,"Efnb3","down"
"531","ENSMUSG00000003948",103.859661470038,-0.939480897856811,0.21757549394017,-4.31795364837896,1.57482491131784e-05,0.00195509880902135,"Mmd","down"
"532","ENSMUSG00000003949",37.6745499627009,-0.0122036686735989,0.322986788465945,-0.0377838014104581,0.969860059751783,0.999286210819731,"Hlf","not"
"533","ENSMUSG00000003955",111.571220769414,0.0536994412076652,0.21442814982315,0.250430931069236,0.802254111985015,0.999286210819731,"Fam162a","not"
"534","ENSMUSG00000003970",547.320412397449,0.0374269849450477,0.142545051845052,0.262562498386343,0.792887808053148,0.999286210819731,"Rpl8","not"
"535","ENSMUSG00000003992",40.5254020063783,-0.141467773470105,0.307051744430099,-0.460729424392865,0.644992741709532,0.999286210819731,"Ssbp2","not"
"536","ENSMUSG00000004018",11.2712685233159,-0.268986202811672,0.551246141995523,-0.487960245559154,0.625578000096256,NA,"Fancl","down"
"537","ENSMUSG00000004032",55.7940204108354,-0.00279783923662871,0.271845552624402,-0.0102920176902595,0.991788302957216,0.999286210819731,"Gstm5","not"
"538","ENSMUSG00000004035",30.6853591320874,0.90155809906411,0.361374776242886,2.49480085034534,0.0126027840117254,0.400548254800679,"Gstm7","up"
"539","ENSMUSG00000004040",95.3132534451804,-0.155523486215194,0.215611565290068,-0.721313283941723,0.470716785724707,0.999286210819731,"Stat3","not"
"540","ENSMUSG00000004043",15.5524687842866,-0.319060176708009,0.474481621983518,-0.672439483270633,0.501303954080912,0.999286210819731,"Stat5a","down"
"541","ENSMUSG00000004044",402.924127590174,-0.0538801269950384,0.151689806131993,-0.355199392556113,0.722440219765082,0.999286210819731,"Ptrf","not"
"542","ENSMUSG00000004054",51.7943100001329,-0.0758249531967293,0.279933954714103,-0.270867295373902,0.786493099510953,0.999286210819731,"Map3k11","not"
"543","ENSMUSG00000004056",169.824517895133,0.312929809659307,0.191202280603404,1.63664266279539,0.101705155853949,0.999286210819731,"Akt2","up"
"544","ENSMUSG00000004069",85.1919634056234,-0.0925993020874356,0.237861250016458,-0.389299652974281,0.69705449298495,0.999286210819731,"Dnaja3","not"
"545","ENSMUSG00000004070",60.2184150849341,-0.171764016063207,0.263378614046971,-0.652156275803677,0.514300363349566,0.999286210819731,"Hmox2","not"
"546","ENSMUSG00000004071",129.14443287672,0.125736682623687,0.196283753249447,0.640586296838815,0.521791504955356,0.999286210819731,"Cdip1","not"
"547","ENSMUSG00000004085",132.567234380668,-0.0113357252389793,0.195156551630159,-0.0580852917531642,0.953680690092325,0.999286210819731,"Zak","not"
"548","ENSMUSG00000004096",77.3400179401433,0.0603829334953409,0.236703013240878,0.255099978105867,0.798645881074581,0.999286210819731,"Cwc15","not"
"549","ENSMUSG00000004098",15.2680051060334,0.109452650779406,0.483765855541829,0.22625129393809,0.82100597795612,0.999286210819731,"Col5a3","not"
"550","ENSMUSG00000004099",49.0774305367557,-0.75626725757767,0.290586136679795,-2.60255794105905,0.00925311781497641,0.322788514851367,"Dnmt1","down"
"551","ENSMUSG00000004100",11.6987443010715,0.24715953016178,0.548199165444391,0.450857180640585,0.652092486376056,NA,"Ppan","up"
"552","ENSMUSG00000004105",143.528222998682,-0.357148788278536,0.201219701781304,-1.77491957853463,0.0759111670479373,0.999286210819731,"Angptl2","down"
"553","ENSMUSG00000004110",0.999534542721456,2.15156788115723,2.09002277608723,1.02944709778964,0.303269626999976,NA,"Cacna1e","up"
"554","ENSMUSG00000004127",6.85004761379026,0.27771944695865,0.712255081598805,0.389915711566777,0.69659887548683,NA,"Trmt10a","up"
"555","ENSMUSG00000004151",17.836433128853,-0.225922421578391,0.448980497442923,-0.503189833110984,0.614830812169986,0.999286210819731,"Etv1","down"
"556","ENSMUSG00000004187",5.13702770471839,0.0841943020733281,0.816159249005908,0.103159159411448,0.917836652992675,NA,"Kifc2","not"
"557","ENSMUSG00000004207",657.691986406784,-0.00979664149464299,0.130816086057018,-0.0748886607903325,0.940303298600535,0.999286210819731,"Psap","not"
"558","ENSMUSG00000004221",42.6660732655095,0.0179812208061159,0.298348518988084,0.0602691807122195,0.951941247538815,0.999286210819731,"Ikbkg","not"
"559","ENSMUSG00000004233",12.7003455934282,-0.000585254283267513,0.527330542096754,-0.00110984332699647,0.999114473326271,NA,"Wars2","not"
"560","ENSMUSG00000004263",63.7837626114659,-0.220533093598351,0.255955846160781,-0.861606003169081,0.388904366408735,0.999286210819731,"Atn1","down"
"561","ENSMUSG00000004264",258.405969196525,-0.148103862983601,0.163230685017284,-0.907328563669991,0.364233073588439,0.999286210819731,"Phb2","not"
"562","ENSMUSG00000004266",4.85170734176113,-0.801257849201735,0.836560639199288,-0.957800082452668,0.338163577618641,NA,"Ptpn6","down"
"563","ENSMUSG00000004267",2.99632999003753,0.00106947503179069,1.05445140789367,0.00101424781055301,0.999190747469878,NA,"Eno2","not"
"564","ENSMUSG00000004268",44.0898554518975,-0.149890271999778,0.298902811614735,-0.501468257157032,0.616041612346383,0.999286210819731,"Emg1","not"
"565","ENSMUSG00000004270",41.8017473418001,-0.973764278551853,0.305047279673153,-3.19217492971977,0.00141205786880997,0.0840885930685435,"Lpcat3","down"
"566","ENSMUSG00000004285",72.3414620035448,0.0488712642166111,0.242026471087552,0.20192528526738,0.839975134436708,0.999286210819731,"Atp6v1f","not"
"567","ENSMUSG00000004317",18.5467123788132,-0.489252581056191,0.439732909480908,-1.11261306694952,0.265874645986457,0.999286210819731,"Clcn5","down"
"568","ENSMUSG00000004319",37.1024011602273,0.125451751725672,0.321943366358799,0.389670248977452,0.696780398767107,0.999286210819731,"Clcn3","not"
"569","ENSMUSG00000004328",63.6731921401622,1.59377041412411,0.363076152219136,4.38963122304485,1.13543046221758e-05,0.00154904806160059,"Hif3a","up"
"570","ENSMUSG00000004347",66.9339726673668,0.118448491126509,0.260947913664466,0.453916222065732,0.649889127229638,0.999286210819731,"Pde1c","not"
"571","ENSMUSG00000004356",20.2642586972263,0.0112243827022862,0.420682898188496,0.026681338249355,0.978713897753315,0.999286210819731,"Utp20","not"
"572","ENSMUSG00000004359",1.56909934219058,-0.0567631187104721,1.4321262444784,-0.03963555512604,0.968383680808996,NA,"Spic","not"
"573","ENSMUSG00000004364",135.422496922531,0.0632489713628425,0.191654232549734,0.330016042543853,0.741387840382938,0.999286210819731,"Cul3","not"
"574","ENSMUSG00000004383",41.093959775613,0.186530641871129,0.308469857889004,0.604696494975686,0.54538067747033,0.999286210819731,"Large","not"
"575","ENSMUSG00000004393",30.3924440458257,0.16815583234049,0.34996910478997,0.480487648878055,0.630880683547892,0.999286210819731,"Ddx56","not"
"576","ENSMUSG00000004394",61.5001103000949,0.0824854582365602,0.256137701612993,0.322035599277729,0.747425725562968,0.999286210819731,"Tmed4","not"
"577","ENSMUSG00000004415",12.6995394578387,-0.505674475573258,0.533327883703448,-0.948149329942842,0.343053438180993,NA,"Col26a1","down"
"578","ENSMUSG00000004446",3.28136685559451,-0.254238177153593,1.00557659136454,-0.252828257277348,0.800400930779126,NA,"Bid","down"
"579","ENSMUSG00000004451",73.6269580900385,0.0244144416688281,0.241301229342353,0.101178273046381,0.919408943795447,0.999286210819731,"Ralb","not"
"580","ENSMUSG00000004455",229.156396533745,0.0348473086042476,0.161195960742385,0.21617978790386,0.828847607964813,0.999286210819731,"Ppp1cc","not"
"581","ENSMUSG00000004460",59.0715567519368,-0.184219689481917,0.261646210350854,-0.704079333825964,0.481383369316263,0.999286210819731,"Dnajb11","not"
"582","ENSMUSG00000004462",12.7004598371026,-0.0912391980636235,0.52263973451025,-0.174573787714631,0.861414546637868,NA,"Tbccd1","not"
"583","ENSMUSG00000004500",9.13213226908008,-0.341448729684566,0.608018771684073,-0.561575967036068,0.574404958507586,NA,"Zfp324","down"
"584","ENSMUSG00000004508",27.683220472426,0.135546992052003,0.366025992320535,0.370320673656701,0.711143571713317,0.999286210819731,"Gab2","not"
"585","ENSMUSG00000004530",68.0529470388639,0.0440603121662344,0.261780792818715,0.168309950060952,0.866339446512435,0.999286210819731,"Coro1c","not"
"586","ENSMUSG00000004535",152.118470983288,0.218129491549599,0.186694277432427,1.16837802716556,0.242654314089427,0.999286210819731,"Tax1bp1","up"
"587","ENSMUSG00000004552",1.28474399437368,0.58639649840786,1.60150310298654,0.366153832180736,0.714250290118085,NA,"Ctse","up"
"588","ENSMUSG00000004558",661.461848167005,0.36459928341479,0.153518940771302,2.37494658042187,0.017551490122422,0.502270100384701,"Ndrg2","up"
"589","ENSMUSG00000004561",17.6939644551762,0.14738231415324,0.458814533065348,0.321224162557748,0.748040522566307,0.999286210819731,"Mettl17","not"
"590","ENSMUSG00000004562",50.2234587648556,0.061207496443166,0.279686192692796,0.218843468295182,0.826771984686265,0.999286210819731,"Arhgef40","not"
"591","ENSMUSG00000004565",14.5549284446877,-0.00837295150115724,0.493223799062786,-0.0169759681448206,0.986455787652098,0.999286210819731,"Pnpla6","not"
"592","ENSMUSG00000004567",23.974770960544,0.345337368418313,0.392802467105755,0.879162931340086,0.379312940040471,0.999286210819731,"Mcoln1","up"
"593","ENSMUSG00000004568",21.6900701383219,0.116068054403111,0.40843660805513,0.28417642325402,0.776275182483133,0.999286210819731,"Arhgef18","not"
"594","ENSMUSG00000004591",63.0739121553448,-0.0241867309286478,0.255429071977449,-0.0946905954807803,0.924560588131454,0.999286210819731,"Pkn2","not"
"595","ENSMUSG00000004610",351.697479051851,-0.430037605730866,0.147558684782411,-2.91434967968844,0.00356430416501655,0.167165865339276,"Etfb","down"
"596","ENSMUSG00000004626",15.8380178260294,0.584897284139949,0.486455216219202,1.20236614725987,0.229221699077745,0.999286210819731,"Stxbp2","up"
"597","ENSMUSG00000004631",41.3790716875383,-0.0828731558783654,0.313119241401011,-0.264669636741454,0.791263969933352,0.999286210819731,"Sgce","not"
"598","ENSMUSG00000004633",3.70998880977903,-0.24345674125517,0.95021918044933,-0.256211141875759,0.797787805735848,NA,"Chn2","down"
"599","ENSMUSG00000004637",11.8427223950243,-0.196572311669871,0.545612377542578,-0.360278321681827,0.718639009136395,NA,"Wwox","not"
"600","ENSMUSG00000004642",29.8216238017587,-0.353370355712762,0.356323861288969,-0.991711176552917,0.321338437402461,0.999286210819731,"Slbp","down"
"601","ENSMUSG00000004655",135.422193441026,0.377663229439598,0.202524432351517,1.86477860994123,0.0622124427192664,0.999286210819731,"Aqp1","up"
"602","ENSMUSG00000004661",5.13633826120317,-0.265560466744223,0.808325013883875,-0.32853179374995,0.742509609143946,NA,"Arid3b","down"
"603","ENSMUSG00000004665",119.13056040113,0.238078042578482,0.20758778673671,1.14687885217662,0.251431694080484,0.999286210819731,"Cnn2","up"
"604","ENSMUSG00000004667",59.9273685881556,0.00746340516772495,0.259132408570391,0.0288015119718134,0.977022895002336,0.999286210819731,"Polr2e","not"
"605","ENSMUSG00000004677",45.9452105033025,0.143655903686533,0.298276922608281,0.481619236346999,0.630076458480446,0.999286210819731,"Myo9b","not"
"606","ENSMUSG00000004698",23.2608456067313,-0.429992592389162,0.394805509965311,-1.08912510473054,0.276098720543181,0.999286210819731,"Hdac9","down"
"607","ENSMUSG00000004730",5.70726199856969,-0.269340580416921,0.769896460684097,-0.34984000339162,0.726458775375991,NA,"Emr1","down"
"608","ENSMUSG00000004748",24.399694176225,-0.708765468870053,0.39287422235553,-1.80405185308559,0.0712231785177021,0.999286210819731,"Mtfp1","down"
"609","ENSMUSG00000004768",11.2711721832088,-0.134677367391449,0.559971832798082,-0.240507396092566,0.809936930258585,NA,"Rab23","not"
"610","ENSMUSG00000004771",117.002410481011,-0.135806539225114,0.2041840714319,-0.665118186118691,0.505974903565804,0.999286210819731,"Rab11a","not"
"611","ENSMUSG00000004788",33.5326034060213,0.0701076362049309,0.333174376171874,0.21042325346402,0.83333734527252,0.999286210819731,"Eif2b2","not"
"612","ENSMUSG00000004789",437.333871295217,-0.12278740372987,0.139684606186663,-0.879033181120813,0.379383285142833,0.999286210819731,"Dlst","not"
"613","ENSMUSG00000004791",3.56727392061552,0.227390692619408,0.966356844559396,0.23530716825738,0.81397033184481,NA,"Pgf","up"
"614","ENSMUSG00000004798",70.3556190341701,0.00886600995221342,0.249777847192144,0.0354955815813127,0.971684569544205,0.999286210819731,"Ulk2","not"
"615","ENSMUSG00000004815",10.2726349318603,0.434423457498294,0.603219245727529,0.720175061679847,0.471417216434072,NA,"Dgkq","up"
"616","ENSMUSG00000004837",10.1305888466183,0.430282766136434,0.602764766677832,0.713848568999742,0.475320822932428,NA,"Grap","up"
"617","ENSMUSG00000004843",57.5056053419236,0.255154563783692,0.264076992511204,0.966212775135518,0.33393772162612,0.999286210819731,"Chmp2b","up"
"618","ENSMUSG00000004846",57.0747498546853,-0.061855570700732,0.264233675755493,-0.234094199098111,0.814911849280913,0.999286210819731,"Plod3","not"
"619","ENSMUSG00000004849",60.0671356430815,-0.26225676458705,0.265143934282491,-0.989110934393979,0.322608868374949,0.999286210819731,"Ap1s1","down"
"620","ENSMUSG00000004865",38.9525140930293,0.0993390555566103,0.315385234940734,0.314976874473143,0.75277921234214,0.999286210819731,"Srpk1","not"
"621","ENSMUSG00000004880",33.5295445558907,0.085610941009112,0.335006544037365,0.25555005576119,0.798298287696577,0.999286210819731,"Lbr","not"
"622","ENSMUSG00000004891",60.4943514588924,-0.41476834983324,0.272471347437676,-1.52224574706195,0.127947516375416,0.999286210819731,"Nes","down"
"623","ENSMUSG00000004895",66.9157278046744,-0.2842783117265,0.24693673859543,-1.15121918813485,0.249642073147277,0.999286210819731,"Prcc","down"
"624","ENSMUSG00000004896",12.7002693877012,0.442767536022909,0.534772935041949,0.827954271822259,0.407696397493931,NA,"Rrnad1","up"
"625","ENSMUSG00000004897",151.814290163167,-0.0633261937474936,0.186687182008877,-0.339210186077385,0.73445139632013,0.999286210819731,"Hdgf","not"
"626","ENSMUSG00000004929",17.5503828504412,-0.145625552569505,0.446182606417549,-0.326381061195435,0.744136064675305,0.999286210819731,"Thop1","not"
"627","ENSMUSG00000004931",30.5358887421209,-0.129277235637266,0.347156502914833,-0.372388921284246,0.709603301301806,0.999286210819731,"Apba3","not"
"628","ENSMUSG00000004933",0.99883819983023,0.000985248726274784,1.75510853057359,0.000561360570649608,0.999552099091159,NA,"Matk","not"
"629","ENSMUSG00000004934",18.5505422513208,0.0657288211197877,0.440323185319766,0.149274040775425,0.881337398213273,0.999286210819731,"Pias4","not"
"630","ENSMUSG00000004936",51.0869088192533,-0.151241880570611,0.278516931081525,-0.54302580451147,0.58711203572327,0.999286210819731,"Map2k1","not"
"631","ENSMUSG00000004937",102.307738584813,-0.0772639979655392,0.209317798698837,-0.369122924308532,0.712036102513422,0.999286210819731,"Sgta","not"
"632","ENSMUSG00000004939",10.9843274069752,-0.165750118371106,0.573639991596842,-0.288944496198229,0.77262385221697,NA,"Nmrk2","not"
"633","ENSMUSG00000004945",70.3420277363538,-0.135147291899425,0.251170338766465,-0.538070269615249,0.590528536783897,0.999286210819731,"Tmem242","not"
"634","ENSMUSG00000004947",18.2651166723114,0.0119677439558506,0.440268722027949,0.0271828166687046,0.978313920954382,0.999286210819731,"Dtx2","not"
"635","ENSMUSG00000004951",224.441474081843,0.337705374803169,0.174307848898957,1.93740773543095,0.0526955218093381,0.984359442547927,"Hspb1","up"
"636","ENSMUSG00000004952",1.99802269045772,0.446703402237863,1.3070612503454,0.341761644391049,0.732530276680468,NA,"Rasa4","up"
"637","ENSMUSG00000004980",556.719645387733,-0.10010288612346,0.1449298891087,-0.690698700862048,0.489754905942805,0.999286210819731,"Hnrnpa2b1","not"
"638","ENSMUSG00000004994",8.41817184420624,0.282252233768785,0.640588530236442,0.440613936163679,0.659492512000628,NA,"Ccdc130","up"
"639","ENSMUSG00000004996",10.844745719888,0.0728792036315939,0.56390970134701,0.129239137857546,0.897168428346566,NA,"Mri1","not"
"640","ENSMUSG00000005034",96.6129385599086,-0.122370010882298,0.220940066040308,-0.553860660383675,0.579674209956686,0.999286210819731,"Prkacb","not"
"641","ENSMUSG00000005043",11.7004500938616,-0.154075142488084,0.54140377544106,-0.284584536490469,0.775962459678948,NA,"Sgsh","not"
"642","ENSMUSG00000005054",26.5401846601421,0.127330725210601,0.370395497920678,0.343769635228852,0.731019537588213,0.999286210819731,"Cstb","not"
