"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Ontology"
"GO:0048659","smooth muscle cell proliferation","6/150","188/28814",0.000468173019483107,0.00994897635026341,0.00742928508386741,"Nppb/Vegfa/Cdkn1a/Igfbp3/Ppargc1a/Ndrg2",6,"BP"
"GO:0010927","cellular component assembly involved in morphogenesis","5/150","123/28814",0.000471788366317063,0.00994897635026341,0.00742928508386741,"Csrp3/Fhod3/Ankrd23/Csrp1/Myom2",5,"BP"
"GO:0046034","ATP metabolic process","7/150","263/28814",0.000473232617180868,0.00994897635026341,0.00742928508386741,"Myh7/Ddit4/Insr/Ogt/Atp6v1b2/Ppargc1a/Ccnb1",7,"BP"
"GO:0006091","generation of precursor metabolites and energy","9/150","436/28814",0.000486049955864295,0.0101392281490761,0.00757135345365108,"Bnip3/Oxct1/Per2/Ddit4/Insr/Ogt/Ppp1r3c/Ppargc1a/Ccnb1",9,"BP"
"GO:0045926","negative regulation of growth","7/150","265/28814",0.000495035389698379,0.0102472325667564,0.00765200452578304,"Nppb/Ntn1/Sesn1/Nppa/Cdkn1a/Stc2/Sh3bp4",7,"BP"
"GO:0070997","neuron death","9/150","438/28814",0.000502268645673252,0.0103175948511964,0.00770454676247681,"Prnp/Bnip3/Vegfa/Picalm/Ddit4/Foxo3/Nrbp2/Ppargc1a/Mt1",9,"BP"
"GO:0046885","regulation of hormone biosynthetic process","3/150","30/28814",0.000506381054186552,0.0103232683092122,0.00770878335280804,"Dkk3/Ppargc1a/Stc2",3,"BP"
"GO:0006816","calcium ion transport","9/150","440/28814",0.00051892961361559,0.0104995457912748,0.0078404165602862,"Prnp/Nppa/Clca1/Gsto1/Slc24a2/Srl/Cxcl12/Gstm7/Stc2",9,"BP"
"GO:0071375","cellular response to peptide hormone stimulus","7/150","269/28814",0.000541043020525949,0.0108652743898159,0.00811352023710948,"Lpl/Csrp3/Appl2/Insr/Sgk1/Ogt/Adcy6",7,"BP"
"GO:0015711","organic anion transport","8/150","353/28814",0.000546035790223541,0.0108843134184559,0.00812773741549115,"Slc38a6/Slc38a2/Slc2a1/Per2/Mpc1/Abat/Slc4a3/Abcg2",8,"BP"
"GO:0042752","regulation of circadian rhythm","5/150","128/28814",0.000565802860115078,0.0111954080630123,0.0083600438077375,"Per1/Per2/Rorc/Ptgds/Ppargc1a",5,"BP"
"GO:0016051","carbohydrate biosynthetic process","6/150","199/28814",0.000631361085943141,0.0124014064399489,0.00926060939735272,"Per2/Gsto1/Insr/Ogt/Ppp1r3c/Pcx",6,"BP"
"GO:0010906","regulation of glucose metabolic process","5/150","132/28814",0.000650616904778963,0.0126870296431898,0.00947389528011473,"Rorc/Insr/Igfbp3/Ogt/Ppp1r3c",5,"BP"
"GO:0009187","cyclic nucleotide metabolic process","3/150","33/28814",0.00067276438997205,0.0130245249885956,0.00972591609584735,"Nppb/Nppa/Adcy6",3,"BP"
"GO:0051346","negative regulation of hydrolase activity","8/150","366/28814",0.000691202973425603,0.0132859085820593,0.00992110132533441,"Timp3/Vegfa/Picalm/Dpep1/Timp4/Gpsm1/Serpinb6b/Sh3bp4",8,"BP"
"GO:0030308","negative regulation of cell growth","6/150","204/28814",0.000718716624092748,0.0136201861650252,0.0101707193135141,"Nppb/Ntn1/Sesn1/Nppa/Cdkn1a/Sh3bp4",6,"BP"
"GO:1990138","neuron projection extension","6/150","204/28814",0.000718716624092748,0.0136201861650252,0.0101707193135141,"Ntn1/Vegfa/Tnfrsf12a/Picalm/Raph1/Cxcl12",6,"BP"
"GO:0010506","regulation of autophagy","7/150","283/28814",0.000729533455252926,0.013728493203396,0.0102515963642093,"Bnip3/Sesn1/Foxo3/Smg1/Nrbp2/Gpsm1/Sh3bp4",7,"BP"
"GO:0006914","autophagy","9/150","464/28814",0.000756811466253607,0.0140453769357825,0.0104882256920373,"Bnip3/Sesn1/Gabarapl1/Sqstm1/Foxo3/Smg1/Nrbp2/Gpsm1/Sh3bp4",9,"BP"
"GO:0061919","process utilizing autophagic mechanism","9/150","464/28814",0.000756811466253607,0.0140453769357825,0.0104882256920373,"Bnip3/Sesn1/Gabarapl1/Sqstm1/Foxo3/Smg1/Nrbp2/Gpsm1/Sh3bp4",9,"BP"
"GO:0032869","cellular response to insulin stimulus","6/150","208/28814",0.000795105248815915,0.0145578833288705,0.0108709340197593,"Lpl/Csrp3/Appl2/Insr/Sgk1/Ogt",6,"BP"
"GO:1905039","carboxylic acid transmembrane transport","5/150","138/28814",0.000795246692435511,0.0145578833288705,0.0108709340197593,"Slc38a6/Slc38a2/Slc2a1/Per2/Mpc1",5,"BP"
"GO:0030307","positive regulation of cell growth","6/150","209/28814",0.000815146932216573,0.0148213540175324,0.0110676777638794,"Ntn1/Vegfa/Tnfrsf12a/Picalm/Sgk1/Cxcl12",6,"BP"
"GO:1903825","organic acid transmembrane transport","5/150","139/28814",0.000821505548047941,0.014836721005349,0.0110791528874851,"Slc38a6/Slc38a2/Slc2a1/Per2/Mpc1",5,"BP"
"GO:0016052","carbohydrate catabolic process","5/150","140/28814",0.000848405727178438,0.0152203987455812,0.0113656598819904,"Ddit4/Insr/Ogt/Ppp1r3c/Ppargc1a",5,"BP"
"GO:1900542","regulation of purine nucleotide metabolic process","4/150","81/28814",0.000860041807449325,0.0153269702241466,0.0114452409231144,"Ddit4/Insr/Ogt/Ppargc1a",4,"BP"
"GO:0030336","negative regulation of cell migration","7/150","292/28814",0.000875875219236291,0.0155064487826635,0.0115792644980753,"Dpep1/Igfbp3/Foxo3/Egfl7/Cxcl12/Ppargc1a/Miip",7,"BP"
"GO:0031032","actomyosin structure organization","6/150","213/28814",0.000899243061331342,0.0156975476237759,0.0117219653870751,"Csrp3/Ppfia1/Fhod3/Ankrd23/Csrp1/Myom2",6,"BP"
"GO:0006140","regulation of nucleotide metabolic process","4/150","82/28814",0.000900522556561744,0.0156975476237759,0.0117219653870751,"Ddit4/Insr/Ogt/Ppargc1a",4,"BP"
"GO:0048675","axon extension","5/150","142/28814",0.000904169409767844,0.0156975476237759,0.0117219653870751,"Ntn1/Vegfa/Tnfrsf12a/Raph1/Cxcl12",5,"BP"
"GO:0009165","nucleotide biosynthetic process","6/150","215/28814",0.000943720465632915,0.0162791780321678,0.0121562912880785,"Nppb/Nppa/Upp1/Mpc1/Ppargc1a/Adcy6",6,"BP"
"GO:0001666","response to hypoxia","6/150","216/28814",0.000966584624545898,0.016567383596516,0.0123715055196656,"Bnip3/Hif3a/Vegfa/Ddit4/Ogt/Abat",6,"BP"
"GO:0032409","regulation of transporter activity","7/150","298/28814",0.000985662900791075,0.0167874611773974,0.0125358459534321,"Prnp/Slmap/Nppa/Gsto1/Insr/Gstm7/Ppargc1a",7,"BP"
"GO:0070528","protein kinase C signaling","3/150","38/28814",0.00102061459249111,0.0172734205559344,0.0128987305995732,"Ankrd1/Csrp3/Vegfa",3,"BP"
"GO:0046395","carboxylic acid catabolic process","6/150","219/28814",0.00103774188449488,0.0174535213198483,0.0130332187993469,"Bcat2/Aldh6a1/Bckdhb/Acadsb/Echs1/Abat",6,"BP"
"GO:1901293","nucleoside phosphate biosynthetic process","6/150","220/28814",0.00106233354363938,0.0177561463722582,0.01325920061986,"Nppb/Nppa/Upp1/Mpc1/Ppargc1a/Adcy6",6,"BP"
"GO:1901214","regulation of neuron death","8/150","392/28814",0.00107474637615833,0.0178421566228992,0.0133234277975766,"Prnp/Vegfa/Picalm/Ddit4/Foxo3/Nrbp2/Ppargc1a/Mt1",8,"BP"
"GO:0007623","circadian rhythm","6/150","221/28814",0.00108737037761259,0.0178421566228992,0.0133234277975766,"Per1/Per2/Rorc/Ptgds/Ogt/Ppargc1a",6,"BP"
"GO:0016054","organic acid catabolic process","6/150","221/28814",0.00108737037761259,0.0178421566228992,0.0133234277975766,"Bcat2/Aldh6a1/Bckdhb/Acadsb/Echs1/Abat",6,"BP"
"GO:0050708","regulation of protein secretion","7/150","304/28814",0.00110601384725708,0.0180380803816292,0.0134697316390033,"Ankrd1/Oxct1/Glul/Pim3/Per2/Myom1/Abat",7,"BP"
"GO:1903829","positive regulation of protein localization","9/150","491/28814",0.00112385970540367,0.0181626033394839,0.0135627177433843,"Ankrd1/Prnp/Oxct1/Glul/Vegfa/Myom1/Ogt/Sqstm1/Abat",9,"BP"
"GO:2000146","negative regulation of cell motility","7/150","305/28814",0.00112714781036559,0.0181626033394839,0.0135627177433843,"Dpep1/Igfbp3/Foxo3/Egfl7/Cxcl12/Ppargc1a/Miip",7,"BP"
"GO:0046883","regulation of hormone secretion","7/150","307/28814",0.00117036690450373,0.0184419895984815,0.0137713462588751,"Oxct1/Glul/Pim3/Nppa/Per2/Igfbp3/Abat",7,"BP"
"GO:0048511","rhythmic process","7/150","307/28814",0.00117036690450373,0.0184419895984815,0.0137713462588751,"Per1/Per2/Rorc/Ptgds/Ogt/Foxo3/Ppargc1a",7,"BP"
"GO:0031397","negative regulation of protein ubiquitination","4/150","88/28814",0.00117202906359417,0.0184419895984815,0.0137713462588751,"Ivns1abp/Per2/Ogt/Sqstm1",4,"BP"
"GO:0002021","response to dietary excess","3/150","40/28814",0.00118625904962233,0.0184419895984815,0.0137713462588751,"Clic5/Appl2/Ppargc1a",3,"BP"
"GO:0009152","purine ribonucleotide biosynthetic process","5/150","151/28814",0.00118947630213395,0.0184419895984815,0.0137713462588751,"Nppb/Nppa/Mpc1/Ppargc1a/Adcy6",5,"BP"
"GO:0010508","positive regulation of autophagy","5/150","151/28814",0.00118947630213395,0.0184419895984815,0.0137713462588751,"Bnip3/Sesn1/Foxo3/Gpsm1/Sh3bp4",5,"BP"
"GO:0097193","intrinsic apoptotic signaling pathway","7/150","308/28814",0.00119245863624518,0.0184419895984815,0.0137713462588751,"Bnip3/Ivns1abp/Ddit4/Cdkn1a/Serinc3/Ybx3/Cxcl12",7,"BP"
"GO:0046323","glucose import","4/150","89/28814",0.00122227002245193,0.0187950207452465,0.0140349682578089,"Klf15/Slc2a1/Appl2/Insr",4,"BP"
"GO:0034765","regulation of ion transmembrane transport","9/150","498/28814",0.00123943406249702,0.0189506651260198,0.0141511939312609,"Kcnip2/Prnp/Clic5/Slmap/Nppa/Per2/Gsto1/Gstm7/Ppargc1a",9,"BP"
"GO:0006096","glycolytic process","4/150","90/28814",0.00127399930628799,0.0191526934816814,0.0143020563111071,"Ddit4/Insr/Ogt/Ppargc1a",4,"BP"
"GO:0019915","lipid storage","4/150","90/28814",0.00127399930628799,0.0191526934816814,0.0143020563111071,"Pnpla2/Lpl/Alkbh7/Plin3",4,"BP"
"GO:0046364","monosaccharide biosynthetic process","4/150","90/28814",0.00127399930628799,0.0191526934816814,0.0143020563111071,"Per2/Gsto1/Ogt/Pcx",4,"BP"
"GO:0006757","ATP generation from ADP","4/150","91/28814",0.00132724035931107,0.0196941288817147,0.0147063670461748,"Ddit4/Insr/Ogt/Ppargc1a",4,"BP"
"GO:1903578","regulation of ATP metabolic process","4/150","91/28814",0.00132724035931107,0.0196941288817147,0.0147063670461748,"Ddit4/Insr/Ogt/Ppargc1a",4,"BP"
"GO:0006936","muscle contraction","7/150","314/28814",0.00133197006929472,0.0196941288817147,0.0147063670461748,"Myh7/Slmap/Csrp3/Nppa/Myom1/Abat/Myom2",7,"BP"
"GO:2001233","regulation of apoptotic signaling pathway","8/150","406/28814",0.00134265054548809,0.019743566218079,0.0147432838155696,"Timp3/Vegfa/Tnfrsf12a/Ivns1abp/Serinc3/Ybx3/Cxcl12/Tmbim1",8,"BP"
"GO:1990748","cellular detoxification","3/150","42/28814",0.00136792869001634,0.020005957091489,0.0149392212199153,"Sesn1/Gstm7/Abcg2",3,"BP"
"GO:0051402","neuron apoptotic process","7/150","318/28814",0.00143185600647799,0.0207712447211338,0.0155106910648143,"Prnp/Bnip3/Vegfa/Foxo3/Nrbp2/Ppargc1a/Mt1",7,"BP"
"GO:0051561","positive regulation of mitochondrial calcium ion concentration","2/150","11/28814",0.00143569361506164,0.0207712447211338,0.0155106910648143,"Bnip3/Tgm2",2,"BP"
"GO:2000377","regulation of reactive oxygen species metabolic process","5/150","160/28814",0.00153652162656613,0.0221111213748099,0.0165112287369251,"Bnip3/Cdkn1a/Insr/Ogt/Foxo3",5,"BP"
"GO:0005978","glycogen biosynthetic process","3/150","44/28814",0.00156617867570074,0.022299401144501,0.0166518245163615,"Per2/Insr/Ppp1r3c",3,"BP"
"GO:0009250","glucan biosynthetic process","3/150","44/28814",0.00156617867570074,0.022299401144501,0.0166518245163615,"Per2/Insr/Ppp1r3c",3,"BP"
"GO:0051047","positive regulation of secretion","8/150","417/28814",0.00158838054715446,0.0224964844862771,0.0167989942632568,"Nppb/Ankrd1/Oxct1/Glul/Nppa/Myom1/Cxcl12/Abat",8,"BP"
"GO:0043484","regulation of RNA splicing","5/150","163/28814",0.00166722969313355,0.0234297620347172,0.0174959086718986,"Slc38a2/Malat1/Clk1/Srsf5/Ccnl2",5,"BP"
"GO:0032007","negative regulation of TOR signaling","3/150","45/28814",0.00167168870704783,0.0234297620347172,0.0174959086718986,"Sesn1/Ddit4/Sh3bp4",3,"BP"
"GO:0006182","cGMP biosynthetic process","2/150","12/28814",0.00171695400145692,0.0236939652201055,0.017693199399629,"Nppb/Nppa",2,"BP"
"GO:0007168","receptor guanylyl cyclase signaling pathway","2/150","12/28814",0.00171695400145692,0.0236939652201055,0.017693199399629,"Nppb/Nppa",2,"BP"
"GO:0060623","regulation of chromosome condensation","2/150","12/28814",0.00171695400145692,0.0236939652201055,0.017693199399629,"Ccnb1/Smc4",2,"BP"
"GO:0043270","positive regulation of ion transport","7/150","329/28814",0.00173692311238442,0.0238258602067108,0.017791690482744,"Kcnip2/Nppa/Gsto1/Sgk1/Cxcl12/Gstm7/Abat",7,"BP"
"GO:0062014","negative regulation of small molecule metabolic process","4/150","98/28814",0.00174421942055817,0.0238258602067108,0.017791690482744,"Dkk3/Ddit4/Appl2/Ppargc1a",4,"BP"
"GO:0050714","positive regulation of protein secretion","5/150","165/28814",0.001758788156667,0.023826099769505,0.0177918693735395,"Ankrd1/Oxct1/Glul/Myom1/Abat",5,"BP"
"GO:0036293","response to decreased oxygen levels","6/150","243/28814",0.00176194494765198,0.023826099769505,0.0177918693735395,"Bnip3/Hif3a/Vegfa/Ddit4/Ogt/Abat",6,"BP"
"GO:0046031","ADP metabolic process","4/150","99/28814",0.00181039427896434,0.0242376666900151,0.0180992022966374,"Ddit4/Insr/Ogt/Ppargc1a",4,"BP"
"GO:1903321","negative regulation of protein modification by small protein conjugation or removal","4/150","99/28814",0.00181039427896434,0.0242376666900151,0.0180992022966374,"Ivns1abp/Per2/Ogt/Sqstm1",4,"BP"
"GO:0022411","cellular component disassembly","8/150","427/28814",0.00184154329897957,0.0245326387007624,0.0183194692952162,"Bnip3/Gabarapl1/Per2/Ddit4/Insr/Sgk1/Igfbp3/Sqstm1",8,"BP"
"GO:0006164","purine nucleotide biosynthetic process","5/150","168/28814",0.00190296812542635,0.0252260454459227,0.0188372629060871,"Nppb/Nppa/Mpc1/Ppargc1a/Adcy6",5,"BP"
"GO:0097061","dendritic spine organization","4/150","101/28814",0.0019479299392476,0.0256215871080258,0.0191326291494929,"Prnp/Baiap2/Pdlim5/Insr",4,"BP"
"GO:0006814","sodium ion transport","6/150","248/28814",0.00195184888782805,0.0256215871080258,0.0191326291494929,"Slmap/Slc38a2/Per1/Nppa/Slc24a2/Sgk1",6,"BP"
"GO:0031330","negative regulation of cellular catabolic process","6/150","249/28814",0.0019916190237799,0.0260167320048142,0.0194276991129067,"Timp3/Vegfa/Timp4/Ogt/Smg1/Nrbp2",6,"BP"
"GO:0070932","histone H3 deacetylation","2/150","13/28814",0.00202220686060573,0.0261623012590867,0.0195364013000827,"Per1/Per2",2,"BP"
"GO:1905048","regulation of metallopeptidase activity","2/150","13/28814",0.00202220686060573,0.0261623012590867,0.0195364013000827,"Timp3/Picalm",2,"BP"
"GO:1901991","negative regulation of mitotic cell cycle phase transition","5/150","171/28814",0.00205561526740828,0.0264672760028502,0.019764137725925,"Cdkn1a/Rbl2/Fbxo31/Ccnb1/Miip",5,"BP"
"GO:0040013","negative regulation of locomotion","7/150","340/28814",0.00209031766254373,0.0265613514499421,0.0198343874974826,"Dpep1/Igfbp3/Foxo3/Egfl7/Cxcl12/Ppargc1a/Miip",7,"BP"
"GO:0009135","purine nucleoside diphosphate metabolic process","4/150","103/28814",0.00209253307595233,0.0265613514499421,0.0198343874974826,"Ddit4/Insr/Ogt/Ppargc1a",4,"BP"
"GO:0009179","purine ribonucleoside diphosphate metabolic process","4/150","103/28814",0.00209253307595233,0.0265613514499421,0.0198343874974826,"Ddit4/Insr/Ogt/Ppargc1a",4,"BP"
"GO:0097237","cellular response to toxic substance","3/150","49/28814",0.00213778704095852,0.0270039610324952,0.0201649011758623,"Sesn1/Gstm7/Abcg2",3,"BP"
"GO:0034764","positive regulation of transmembrane transport","6/150","253/28814",0.00215686331960874,0.0270039610324952,0.0201649011758623,"Kcnip2/Klf15/Nppa/Gsto1/Insr/Gstm7",6,"BP"
"GO:0051235","maintenance of location","7/150","342/28814",0.00216014734851081,0.0270039610324952,0.0201649011758623,"Pnpla2/Lpl/Gsto1/Alkbh7/Gstm7/Adcy6/Plin3",7,"BP"
"GO:0006165","nucleoside diphosphate phosphorylation","4/150","104/28814",0.0021675420226752,0.0270039610324952,0.0201649011758623,"Ddit4/Insr/Ogt/Ppargc1a",4,"BP"
"GO:0072522","purine-containing compound biosynthetic process","5/150","175/28814",0.00227281687671187,0.0281850240333256,0.0210468465565994,"Nppb/Nppa/Mpc1/Ppargc1a/Adcy6",5,"BP"
"GO:0070341","fat cell proliferation","2/150","14/28814",0.00235119813478452,0.0290232760582805,0.0216728017349283,"Per2/Sqstm1",2,"BP"
"GO:0032350","regulation of hormone metabolic process","3/150","51/28814",0.00239812421512945,0.0291363849497268,0.0217572645148657,"Dkk3/Ppargc1a/Stc2",3,"BP"
"GO:0042149","cellular response to glucose starvation","3/150","51/28814",0.00239812421512945,0.0291363849497268,0.0217572645148657,"Sesn1/Slc2a1/Foxo3",3,"BP"
"GO:0046939","nucleotide phosphorylation","4/150","107/28814",0.0024036705532662,0.0291363849497268,0.0217572645148657,"Ddit4/Insr/Ogt/Ppargc1a",4,"BP"
"GO:0071456","cellular response to hypoxia","4/150","107/28814",0.0024036705532662,0.0291363849497268,0.0217572645148657,"Bnip3/Hif3a/Vegfa/Ogt",4,"BP"
"GO:0009612","response to mechanical stimulus","5/150","178/28814",0.00244634936990142,0.0295207450870167,0.0220442810816229,"Ankrd1/Csrp3/Ankrd23/Cxcl12/Tmem120a",5,"BP"
"GO:0010876","lipid localization","8/150","449/28814",0.00251082717230942,0.0301635532173421,0.0225242907515915,"Pnpla2/Lpl/Slc2a1/Fabp4/Alkbh7/Igfbp3/Plin3/Abcg2",8,"BP"
"GO:0010466","negative regulation of peptidase activity","6/150","262/28814",0.00256637450230697,0.0306079363677856,0.0228561288216483,"Timp3/Vegfa/Picalm/Dpep1/Timp4/Serpinb6b",6,"BP"
"GO:0106027","neuron projection organization","4/150","109/28814",0.00257056619067988,0.0306079363677856,0.0228561288216483,"Prnp/Baiap2/Pdlim5/Insr",4,"BP"
"GO:0050807","regulation of synapse organization","6/150","263/28814",0.00261524162802976,0.0310027102247933,0.0231509217153202,"Prnp/Baiap2/Ntn1/Pdlim5/Malat1/Picalm",6,"BP"
"GO:2001257","regulation of cation channel activity","5/150","181/28814",0.00262931873344608,0.0310328803144887,0.0231734508871125,"Slmap/Nppa/Gsto1/Gstm7/Ppargc1a",5,"BP"
"GO:0050930","induction of positive chemotaxis","2/150","15/28814",0.00270367573048108,0.0316330060466286,0.0236215879610452,"Vegfa/Cxcl12",2,"BP"
"GO:0051280","negative regulation of release of sequestered calcium ion into cytosol","2/150","15/28814",0.00270367573048108,0.0316330060466286,0.0236215879610452,"Gsto1/Gstm7",2,"BP"
"GO:0045861","negative regulation of proteolysis","7/150","358/28814",0.00278586937557603,0.0324535692193727,0.024234334189905,"Timp3/Vegfa/Picalm/Dpep1/Timp4/Ogt/Serpinb6b",7,"BP"
"GO:1901605","alpha-amino acid metabolic process","5/150","184/28814",0.00282201751174578,0.032732970362534,0.0244429738199759,"Bcat2/Aldh6a1/Glul/Dpep1/Acadsb",5,"BP"
"GO:0050770","regulation of axonogenesis","5/150","185/28814",0.00288846314747405,0.0333598898276939,0.024911118809704,"Ntn1/Vegfa/Tnfrsf12a/Picalm/Cxcl12",5,"BP"
"GO:0030516","regulation of axon extension","4/150","113/28814",0.00292790424643742,0.0336708988340303,0.0251433612525822,"Ntn1/Vegfa/Tnfrsf12a/Cxcl12",4,"BP"
"GO:0031331","positive regulation of cellular catabolic process","8/150","461/28814",0.00294879551698433,0.033766845685978,0.0252150084744595,"Pnpla2/Bnip3/Sesn1/Insr/Igfbp3/Foxo3/Gpsm1/Sh3bp4",8,"BP"
"GO:1903532","positive regulation of secretion by cell","7/150","363/28814",0.00300744339504081,0.034135731821777,0.0254904700063652,"Ankrd1/Oxct1/Glul/Nppa/Myom1/Cxcl12/Abat",7,"BP"
"GO:0009185","ribonucleoside diphosphate metabolic process","4/150","114/28814",0.00302227307864144,0.034135731821777,0.0254904700063652,"Ddit4/Insr/Ogt/Ppargc1a",4,"BP"
"GO:0048813","dendrite morphogenesis","5/150","187/28814",0.00302473859558966,0.034135731821777,0.0254904700063652,"Baiap2/Pdlim5/Picalm/Sgk1/Fbxo31",5,"BP"
"GO:0050803","regulation of synapse structure or activity","6/150","271/28814",0.00303175024355433,0.034135731821777,0.0254904700063652,"Prnp/Baiap2/Ntn1/Pdlim5/Malat1/Picalm",6,"BP"
"GO:0002024","diet induced thermogenesis","2/150","16/28814",0.00307938950505294,0.0342423023061878,0.0255700503051155,"Clic5/Appl2",2,"BP"
"GO:0010752","regulation of cGMP-mediated signaling","2/150","16/28814",0.00307938950505294,0.0342423023061878,0.0255700503051155,"Nppb/Nppa",2,"BP"
"GO:0047484","regulation of response to osmotic stress","2/150","16/28814",0.00307938950505294,0.0342423023061878,0.0255700503051155,"Ybx3/Gypa",2,"BP"
"GO:0007517","muscle organ development","7/150","365/28814",0.00309975847472694,0.034326954960865,0.0256332637134664,"Myh7/Ankrd1/Csrp3/Xirp2/Ybx3/Meg3/Luc7l",7,"BP"
"GO:0043409","negative regulation of MAPK cascade","5/150","189/28814",0.00316559863139429,0.0349124012995165,0.0260704391170479,"Timp3/Dynlt1b/Per1/Nppa/Ndrg2",5,"BP"
"GO:0032412","regulation of ion transmembrane transporter activity","6/150","274/28814",0.00320007412742499,0.035148569293472,0.0262467948840142,"Prnp/Slmap/Nppa/Gsto1/Gstm7/Ppargc1a",6,"BP"
"GO:0050796","regulation of insulin secretion","5/150","190/28814",0.00323777499705688,0.0354180996629271,0.0264480636259375,"Oxct1/Glul/Pim3/Per2/Abat",5,"BP"
"GO:1901861","regulation of muscle tissue development","3/150","57/28814",0.00329373812862414,0.0358563434688933,0.0267753172102397,"Ybx3/Ppargc1a/Luc7l",3,"BP"
"GO:0044070","regulation of anion transport","4/150","117/28814",0.00331781104561666,0.0358563434688933,0.0267753172102397,"Prnp/Per2/Abat/Stc2",4,"BP"
"GO:1904659","glucose transmembrane transport","4/150","117/28814",0.00331781104561666,0.0358563434688933,0.0267753172102397,"Klf15/Slc2a1/Appl2/Insr",4,"BP"
"GO:0008645","hexose transmembrane transport","4/150","118/28814",0.00342053946280581,0.0364184574439218,0.0271950694363069,"Klf15/Slc2a1/Appl2/Insr",4,"BP"
"GO:0046879","hormone secretion","7/150","372/28814",0.00344004304122074,0.0364184574439218,0.0271950694363069,"Oxct1/Glul/Pim3/Nppa/Per2/Igfbp3/Abat",7,"BP"
"GO:0010566","regulation of ketone biosynthetic process","2/150","17/28814",0.00347809125347005,0.0364184574439218,0.0271950694363069,"Dkk3/Ppargc1a",2,"BP"
"GO:0035795","negative regulation of mitochondrial membrane permeability","2/150","17/28814",0.00347809125347005,0.0364184574439218,0.0271950694363069,"Bnip3/Dynlt1b",2,"BP"
"GO:0045820","negative regulation of glycolytic process","2/150","17/28814",0.00347809125347005,0.0364184574439218,0.0271950694363069,"Ddit4/Ppargc1a",2,"BP"
"GO:0046068","cGMP metabolic process","2/150","17/28814",0.00347809125347005,0.0364184574439218,0.0271950694363069,"Nppb/Nppa",2,"BP"
"GO:0051284","positive regulation of sequestering of calcium ion","2/150","17/28814",0.00347809125347005,0.0364184574439218,0.0271950694363069,"Gsto1/Gstm7",2,"BP"
"GO:0071243","cellular response to arsenic-containing substance","2/150","17/28814",0.00347809125347005,0.0364184574439218,0.0271950694363069,"Slc38a2/Gsto1",2,"BP"
"GO:0060560","developmental growth involved in morphogenesis","6/150","281/28814",0.0036198906960779,0.0374458875953482,0.027962291231794,"Ntn1/Vegfa/Tnfrsf12a/Picalm/Raph1/Cxcl12",6,"BP"
"GO:0031113","regulation of microtubule polymerization","3/150","59/28814",0.003631875385502,0.0374458875953482,0.027962291231794,"Clip1/Sgk1/Pde4dip",3,"BP"
"GO:0046902","regulation of mitochondrial membrane permeability","3/150","59/28814",0.003631875385502,0.0374458875953482,0.027962291231794,"Bnip3/Dynlt1b/Alkbh7",3,"BP"
"GO:0050775","positive regulation of dendrite morphogenesis","3/150","59/28814",0.003631875385502,0.0374458875953482,0.027962291231794,"Baiap2/Sgk1/Fbxo31",3,"BP"
"GO:0001764","neuron migration","5/150","196/28814",0.00369596507951024,0.0379612291181758,0.0283471166604462,"Ntn1/Vegfa/Ddit4/Cxcl12/Fbxo31",5,"BP"
"GO:0007346","regulation of mitotic cell cycle","8/150","479/28814",0.00371506497200679,0.0380123187820162,0.0283852672866158,"Pim3/Cdkn1a/Appl2/Insr/Rbl2/Fbxo31/Ccnb1/Miip",8,"BP"
"GO:0015749","monosaccharide transmembrane transport","4/150","121/28814",0.00374167102032012,0.0380499818048868,0.028413391721148,"Klf15/Slc2a1/Appl2/Insr",4,"BP"
"GO:0043523","regulation of neuron apoptotic process","6/150","283/28814",0.00374702533567261,0.0380499818048868,0.028413391721148,"Prnp/Vegfa/Foxo3/Nrbp2/Ppargc1a/Mt1",6,"BP"
"GO:0022898","regulation of transmembrane transporter activity","6/150","284/28814",0.00381182236095256,0.0385624585463283,0.0287960779068399,"Prnp/Slmap/Nppa/Gsto1/Gstm7/Ppargc1a",6,"BP"
"GO:0009636","response to toxic substance","4/150","122/28814",0.00385310073393946,0.0387892048092715,0.0289653981031897,"Sesn1/Gstm7/Mt1/Abcg2",4,"BP"
"GO:0009914","hormone transport","7/150","380/28814",0.00386306461868627,0.0387892048092715,0.0289653981031897,"Oxct1/Glul/Pim3/Nppa/Per2/Igfbp3/Abat",7,"BP"
"GO:0071280","cellular response to copper ion","2/150","18/28814",0.00389953469514113,0.0388653624615733,0.0290222679650075,"Prnp/Mt1",2,"BP"
"GO:0097623","potassium ion export across plasma membrane","2/150","18/28814",0.00389953469514113,0.0388653624615733,0.0290222679650075,"Kcnip2/Nppa",2,"BP"
"GO:1904062","regulation of cation transmembrane transport","7/150","381/28814",0.00391860122921119,0.0389112764125731,0.0290565536864019,"Kcnip2/Prnp/Slmap/Nppa/Gsto1/Gstm7/Ppargc1a",7,"BP"
"GO:0050873","brown fat cell differentiation","3/150","61/28814",0.00399046379522164,0.0393345716957562,0.029372644631109,"Aldh6a1/Bnip3/Fabp4",3,"BP"
"GO:0140115","export across plasma membrane","3/150","61/28814",0.00399046379522164,0.0393345716957562,0.029372644631109,"Kcnip2/Nppa/Abcg2",3,"BP"
"GO:0051924","regulation of calcium ion transport","6/150","287/28814",0.00401120898147567,0.039394756821719,0.0294175871903075,"Prnp/Nppa/Gsto1/Cxcl12/Gstm7/Stc2",6,"BP"
